تتبع LL(1) الرسمي: Stack → Lookahead → Action
====================================================================================================
  1 | Start | "برنامج" (Program) | M[Start, Program] = ProgramUnit Eof
377 | Statement StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | "اطبع" (Print) | M[Statement, Print] = PrintStatement
378 | PrintStatement StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | "اطبع" (Print) | M[PrintStatement, Print] = Print LeftParen PrintItems RightParen Semicolon
379 | Print LeftParen PrintItems RightParen Semicolon StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | "اطبع" (Print) | Match terminal Print
380 | LeftParen PrintItems RightParen Semicolon StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | "(" (LeftParen) | Match terminal LeftParen
381 | PrintItems RightParen Semicolon StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | "المعدل" (Identifier) | M[PrintItems, Identifier] = Expression PrintItemsTail
382 | Expression PrintItemsTail RightParen Semicolon StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | "المعدل" (Identifier) | M[Expression, Identifier] = SimpleExpression RelationTail
383 | SimpleExpression RelationTail PrintItemsTail RightParen Semicolon StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | "المعدل" (Identifier) | M[SimpleExpression, Identifier] = SignOpt Term AdditionTail
384 | SignOpt Term AdditionTail RelationTail PrintItemsTail RightParen Semicolon StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | "المعدل" (Identifier) | M[SignOpt, Identifier] = ε
385 | Term AdditionTail RelationTail PrintItemsTail RightParen Semicolon StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | "المعدل" (Identifier) | M[Term, Identifier] = Factor MultiplicationTail
386 | Factor MultiplicationTail AdditionTail RelationTail PrintItemsTail RightParen Semicolon StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | "المعدل" (Identifier) | M[Factor, Identifier] = Access
387 | Access MultiplicationTail AdditionTail RelationTail PrintItemsTail RightParen Semicolon StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | "المعدل" (Identifier) | M[Access, Identifier] = Identifier AccessTail
388 | Identifier AccessTail MultiplicationTail AdditionTail RelationTail PrintItemsTail RightParen Semicolon StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | "المعدل" (Identifier) | Match terminal Identifier
389 | AccessTail MultiplicationTail AdditionTail RelationTail PrintItemsTail RightParen Semicolon StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | ")" (RightParen) | M[AccessTail, RightParen] = ε
390 | MultiplicationTail AdditionTail RelationTail PrintItemsTail RightParen Semicolon StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | ")" (RightParen) | M[MultiplicationTail, RightParen] = ε
391 | AdditionTail RelationTail PrintItemsTail RightParen Semicolon StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | ")" (RightParen) | M[AdditionTail, RightParen] = ε
392 | RelationTail PrintItemsTail RightParen Semicolon StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | ")" (RightParen) | M[RelationTail, RightParen] = ε
393 | PrintItemsTail RightParen Semicolon StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | ")" (RightParen) | M[PrintItemsTail, RightParen] = ε
394 | RightParen Semicolon StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | ")" (RightParen) | Match terminal RightParen
395 | Semicolon StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | ";" (Semicolon) | Match terminal Semicolon
396 | StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | "اطبع" (Print) | M[StatementList, Print] = Statement StatementList
397 | Statement StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | "اطبع" (Print) | M[Statement, Print] = PrintStatement
398 | PrintStatement StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | "اطبع" (Print) | M[PrintStatement, Print] = Print LeftParen PrintItems RightParen Semicolon
399 | Print LeftParen PrintItems RightParen Semicolon StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | "اطبع" (Print) | Match terminal Print
400 | LeftParen PrintItems RightParen Semicolon StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | "(" (LeftParen) | Match terminal LeftParen
401 | PrintItems RightParen Semicolon StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | "حالة الطالب: ناجح ومبروك!" (String) | M[PrintItems, String] = Expression PrintItemsTail
402 | Expression PrintItemsTail RightParen Semicolon StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | "حالة الطالب: ناجح ومبروك!" (String) | M[Expression, String] = SimpleExpression RelationTail
403 | SimpleExpression RelationTail PrintItemsTail RightParen Semicolon StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | "حالة الطالب: ناجح ومبروك!" (String) | M[SimpleExpression, String] = SignOpt Term AdditionTail
404 | SignOpt Term AdditionTail RelationTail PrintItemsTail RightParen Semicolon StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | "حالة الطالب: ناجح ومبروك!" (String) | M[SignOpt, String] = ε
405 | Term AdditionTail RelationTail PrintItemsTail RightParen Semicolon StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | "حالة الطالب: ناجح ومبروك!" (String) | M[Term, String] = Factor MultiplicationTail
406 | Factor MultiplicationTail AdditionTail RelationTail PrintItemsTail RightParen Semicolon StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | "حالة الطالب: ناجح ومبروك!" (String) | M[Factor, String] = String
407 | String MultiplicationTail AdditionTail RelationTail PrintItemsTail RightParen Semicolon StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | "حالة الطالب: ناجح ومبروك!" (String) | Match terminal String
408 | MultiplicationTail AdditionTail RelationTail PrintItemsTail RightParen Semicolon StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | ")" (RightParen) | M[MultiplicationTail, RightParen] = ε
409 | AdditionTail RelationTail PrintItemsTail RightParen Semicolon StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | ")" (RightParen) | M[AdditionTail, RightParen] = ε
410 | RelationTail PrintItemsTail RightParen Semicolon StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | ")" (RightParen) | M[RelationTail, RightParen] = ε
411 | PrintItemsTail RightParen Semicolon StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | ")" (RightParen) | M[PrintItemsTail, RightParen] = ε
412 | RightParen Semicolon StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | ")" (RightParen) | Match terminal RightParen
413 | Semicolon StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | ";" (Semicolon) | Match terminal Semicolon
414 | StatementList RightBrace ElsePart StatementList RightBrace Dot Eof | "}" (RightBrace) | M[StatementList, RightBrace] = ε
415 | RightBrace ElsePart StatementList RightBrace Dot Eof | "}" (RightBrace) | Match terminal RightBrace
416 | ElsePart StatementList RightBrace Dot Eof | "وإلا" (Else) | M[ElsePart, Else] = Else Statement
417 | Else Statement StatementList RightBrace Dot Eof | "وإلا" (Else) | Match terminal Else
418 | Statement StatementList RightBrace Dot Eof | "{" (LeftBrace) | M[Statement, LeftBrace] = Block
419 | Block StatementList RightBrace Dot Eof | "{" (LeftBrace) | M[Block, LeftBrace] = LeftBrace StatementList RightBrace
420 | LeftBrace StatementList RightBrace StatementList RightBrace Dot Eof | "{" (LeftBrace) | Match terminal LeftBrace
421 | StatementList RightBrace StatementList RightBrace Dot Eof | "أحمد" (Identifier) | M[StatementList, Identifier] = Statement StatementList
422 | Statement StatementList RightBrace StatementList RightBrace Dot Eof | "أحمد" (Identifier) | M[Statement, Identifier] = IdentifierStatement
423 | IdentifierStatement StatementList RightBrace StatementList RightBrace Dot Eof | "أحمد" (Identifier) | M[IdentifierStatement, Identifier] = Identifier IdentifierStatementTail
424 | Identifier IdentifierStatementTail StatementList RightBrace StatementList RightBrace Dot Eof | "أحمد" (Identifier) | Match terminal Identifier
425 | IdentifierStatementTail StatementList RightBrace StatementList RightBrace Dot Eof | "." (Dot) | M[IdentifierStatementTail, Dot] = AccessTail Assign Expression Semicolon
426 | AccessTail Assign Expression Semicolon StatementList RightBrace StatementList RightBrace Dot Eof | "." (Dot) | M[AccessTail, Dot] = Dot Identifier AccessTail
427 | Dot Identifier AccessTail Assign Expression Semicolon StatementList RightBrace StatementList RightBrace Dot Eof | "." (Dot) | Match terminal Dot
428 | Identifier AccessTail Assign Expression Semicolon StatementList RightBrace StatementList RightBrace Dot Eof | "ناجح" (Identifier) | Match terminal Identifier
429 | AccessTail Assign Expression Semicolon StatementList RightBrace StatementList RightBrace Dot Eof | "=" (Assign) | M[AccessTail, Assign] = ε
430 | Assign Expression Semicolon StatementList RightBrace StatementList RightBrace Dot Eof | "=" (Assign) | Match terminal Assign
431 | Expression Semicolon StatementList RightBrace StatementList RightBrace Dot Eof | "خطأ" (False) | M[Expression, False] = SimpleExpression RelationTail
432 | SimpleExpression RelationTail Semicolon StatementList RightBrace StatementList RightBrace Dot Eof | "خطأ" (False) | M[SimpleExpression, False] = SignOpt Term AdditionTail
433 | SignOpt Term AdditionTail RelationTail Semicolon StatementList RightBrace StatementList RightBrace Dot Eof | "خطأ" (False) | M[SignOpt, False] = ε
434 | Term AdditionTail RelationTail Semicolon StatementList RightBrace StatementList RightBrace Dot Eof | "خطأ" (False) | M[Term, False] = Factor MultiplicationTail
435 | Factor MultiplicationTail AdditionTail RelationTail Semicolon StatementList RightBrace StatementList RightBrace Dot Eof | "خطأ" (False) | M[Factor, False] = False
436 | False MultiplicationTail AdditionTail RelationTail Semicolon StatementList RightBrace StatementList RightBrace Dot Eof | "خطأ" (False) | Match terminal False
437 | MultiplicationTail AdditionTail RelationTail Semicolon StatementList RightBrace StatementList RightBrace Dot Eof | ";" (Semicolon) | M[MultiplicationTail, Semicolon] = ε
438 | AdditionTail RelationTail Semicolon StatementList RightBrace StatementList RightBrace Dot Eof | ";" (Semicolon) | M[AdditionTail, Semicolon] = ε
439 | RelationTail Semicolon StatementList RightBrace StatementList RightBrace Dot Eof | ";" (Semicolon) | M[RelationTail, Semicolon] = ε
440 | Semicolon StatementList RightBrace StatementList RightBrace Dot Eof | ";" (Semicolon) | Match terminal Semicolon
441 | StatementList RightBrace StatementList RightBrace Dot Eof | "اطبع" (Print) | M[StatementList, Print] = Statement StatementList
442 | Statement StatementList RightBrace StatementList RightBrace Dot Eof | "اطبع" (Print) | M[Statement, Print] = PrintStatement
443 | PrintStatement StatementList RightBrace StatementList RightBrace Dot Eof | "اطبع" (Print) | M[PrintStatement, Print] = Print LeftParen PrintItems RightParen Semicolon
444 | Print LeftParen PrintItems RightParen Semicolon StatementList RightBrace StatementList RightBrace Dot Eof | "اطبع" (Print) | Match terminal Print
445 | LeftParen PrintItems RightParen Semicolon StatementList RightBrace StatementList RightBrace Dot Eof | "(" (LeftParen) | Match terminal LeftParen
446 | PrintItems RightParen Semicolon StatementList RightBrace StatementList RightBrace Dot Eof | "حالة الطالب: راسب" (String) | M[PrintItems, String] = Expression PrintItemsTail
447 | Expression PrintItemsTail RightParen Semicolon StatementList RightBrace StatementList RightBrace Dot Eof | "حالة الطالب: راسب" (String) | M[Expression, String] = SimpleExpression RelationTail
448 | SimpleExpression RelationTail PrintItemsTail RightParen Semicolon StatementList RightBrace StatementList RightBrace Dot Eof | "حالة الطالب: راسب" (String) | M[SimpleExpression, String] = SignOpt Term AdditionTail
449 | SignOpt Term AdditionTail RelationTail PrintItemsTail RightParen Semicolon StatementList RightBrace StatementList RightBrace Dot Eof | "حالة الطالب: راسب" (String) | M[SignOpt, String] = ε
450 | Term AdditionTail RelationTail PrintItemsTail RightParen Semicolon StatementList RightBrace StatementList RightBrace Dot Eof | "حالة الطالب: راسب" (String) | M[Term, String] = Factor MultiplicationTail
451 | Factor MultiplicationTail AdditionTail RelationTail PrintItemsTail RightParen Semicolon StatementList RightBrace StatementList RightBrace Dot Eof | "حالة الطالب: راسب" (String) | M[Factor, String] = String
452 | String MultiplicationTail AdditionTail RelationTail PrintItemsTail RightParen Semicolon StatementList RightBrace StatementList RightBrace Dot Eof | "حالة الطالب: راسب" (String) | Match terminal String
453 | MultiplicationTail AdditionTail RelationTail PrintItemsTail RightParen Semicolon StatementList RightBrace StatementList RightBrace Dot Eof | ")" (RightParen) | M[MultiplicationTail, RightParen] = ε
454 | AdditionTail RelationTail PrintItemsTail RightParen Semicolon StatementList RightBrace StatementList RightBrace Dot Eof | ")" (RightParen) | M[AdditionTail, RightParen] = ε
455 | RelationTail PrintItemsTail RightParen Semicolon StatementList RightBrace StatementList RightBrace Dot Eof | ")" (RightParen) | M[RelationTail, RightParen] = ε
456 | PrintItemsTail RightParen Semicolon StatementList RightBrace StatementList RightBrace Dot Eof | ")" (RightParen) | M[PrintItemsTail, RightParen] = ε
457 | RightParen Semicolon StatementList RightBrace StatementList RightBrace Dot Eof | ")" (RightParen) | Match terminal RightParen
458 | Semicolon StatementList RightBrace StatementList RightBrace Dot Eof | ";" (Semicolon) | Match terminal Semicolon
459 | StatementList RightBrace StatementList RightBrace Dot Eof | "}" (RightBrace) | M[StatementList, RightBrace] = ε
460 | RightBrace StatementList RightBrace Dot Eof | "}" (RightBrace) | Match terminal RightBrace
461 | StatementList RightBrace Dot Eof | "}" (RightBrace) | M[StatementList, RightBrace] = ε
462 | RightBrace Dot Eof | "}" (RightBrace) | Match terminal RightBrace
463 | Dot Eof | "." (Dot) | Match terminal Dot
464 | Eof | نهاية الملف | Match terminal Eof
